TIME,LATITUDE,LONGITUDE E/W,GYRO_X,GYRO_Y
31.645,-37.763,144.968746E,1.6,1.6
31.64527778,-37.763,144.968746E,1.6,1.6
31.64555556,-37.763,144.968751E,1.6,1.6
31.64583333,-37.763,144.968713E,1.6,1.6
31.64611111,-37.763,144.968678E,1.6,1.6
31.64638889,-37.763,144.968671E,1.6,1.6
31.64666667,-37.763,144.968668E,1.6,1.6
31.64694444,-37.763,144.968666E,1.6,1.6
31.64722222,-37.763,144.968654E,1.6,1.6
31.6475,-37.763,144.968654E,1.6,1.6
31.64777778,-37.763,144.968648E,1.6,1.6
31.64805556,-37.763,144.968649E,1.6,1.6
31.64833333,-37.763,144.968654E,1.75,1.75
31.64861111,-37.763,144.968643E,1.6,1.6
31.64888889,-37.763,144.968638E,1.6,1.6
31.64916667,-37.763,144.968640E,1.6,1.6
31.64944444,-37.763,144.968643E,1.6,1.6
31.64972222,-37.763,144.968634E,1.6,1.6
31.65,-37.763,144.968638E,1.6,1.6
31.65027778,-37.763,144.968634E,1.6,1.6
31.65055556,-37.763,144.968625E,1.6,1.6
31.65083333,-37.763,144.968625E,1.6,1.6
31.65111111,-37.763,144.968625E,1.6,1.6
31.65138889,-37.763,144.968628E,1.6,1.6
31.65166667,-37.763,144.968625E,1.6,1.6
31.65194444,-37.763,144.968619E,1.6,1.6
31.65222222,-37.763,144.968596E,1.6,1.6
31.6525,-37.763,144.968584E,1.6,1.6
31.65277778,-37.763,144.968581E,1.6,1.6
31.65305556,-37.764,144.968570E,1.6,1.6
31.65333333,-37.764,144.968561E,1.6,1.6
31.65361111,-37.764,144.968551E,1.6,1.6
31.65388889,-37.764,144.968543E,1.6,1.6
31.65416667,-37.764,144.968533E,1.6,1.6
31.65444444,-37.764,144.968521E,1.6,1.6
31.65472222,-37.764,144.968520E,1.6,1.6
31.655,-37.764,144.968510E,1.6,1.6
31.65527778,-37.764,144.968499E,1.6,1.6
31.66666667,-37.764,144.968484E,1.6,1.6
31.66694444,-37.764,144.968476E,1.6,1.6
31.66722222,-37.764,144.968460E,1.6,1.6
31.6675,-37.764,144.968438E,1.6,1.6
31.66777778,-37.764,144.968420E,2.3,2.3
31.66805556,-37.764,144.968409E,1.6,1.6
31.66833333,-37.764,144.968394E,1.6,1.6
31.66861111,-37.764,144.968386E,1.6,1.6
31.66888889,-37.764,144.968376E,1.6,1.6
31.66916667,-37.764,144.968364E,1.6,1.6
31.66944444,-37.764,144.968353E,1.6,1.6
31.66972222,-37.764,144.968345E,1.6,1.6
31.67,-37.764,144.968331E,1.6,1.6
31.67027778,-37.764,144.968316E,1.6,1.6
31.67055556,-37.764,144.968300E,1.6,1.6
31.67083333,-37.764,144.968283E,1.6,1.6
31.67111111,-37.764,144.968263E,1.6,1.6
31.67138889,-37.764,144.968246E,1.6,1.6
31.67166667,-37.764,144.968229E,1.6,1.6
31.67194444,-37.764,144.968213E,1.6,1.6
31.67222222,-37.764,144.968199E,1.6,1.6
31.6725,-37.764,144.968184E,1.6,1.6
31.67277778,-37.764,144.968171E,1.6,1.6
31.67305556,-37.764,144.968154E,1.6,1.6
31.67333333,-37.764,144.968136E,1.6,1.6
31.67361111,-37.764,144.968124E,1.6,1.6
31.67388889,-37.764,144.968111E,1.6,1.6
31.67416667,-37.764,144.968101E,1.6,1.6
31.67444444,-37.764,144.968116E,1.6,1.6
31.67472222,-37.764,144.968156E,1.6,1.6
31.675,-37.764,144.968158E,1.6,1.6
31.67527778,-37.764,144.968165E,1.6,1.6
31.67555556,-37.764,144.968175E,1.6,1.6
31.67583333,-37.764,144.968188E,1.6,1.6
31.67611111,-37.764,144.968194E,1.6,1.6
31.67638889,-37.764,144.968198E,1.6,1.6
31.67666667,-37.764,144.968199E,1.6,1.6
31.67694444,-37.764,144.968211E,1.6,1.6
31.67722222,-37.764,144.968233E,1.6,1.6
31.6775,-37.764,144.968236E,1.6,1.6
31.67777778,-37.764,144.968241E,1.6,1.6
31.67805556,-37.764,144.968203E,1.6,1.6
31.67833333,-37.764,144.968183E,1.6,1.6
31.67861111,-37.764,144.968175E,1.6,1.6
31.67888889,-37.764,144.968136E,1.6,1.6
31.67916667,-37.764,144.968103E,1.6,1.6
31.67944444,-37.764,144.968089E,1.6,1.6
31.67972222,-37.764,144.968085E,1.6,1.6
31.68,-37.764,144.968075E,1.6,1.6
31.68027778,-37.764,144.968058E,1.6,1.6
31.68055556,-37.764,144.968044E,1.6,1.6
31.68083333,-37.764,144.968031E,1.6,1.6
31.68111111,-37.764,144.968025E,1.6,1.6
31.68138889,-37.764,144.968014E,1.6,1.6
31.68166667,-37.764,144.968010E,1.6,1.6
31.68194444,-37.764,144.967973E,1.6,1.6
31.68222222,-37.764,144.967953E,1.6,1.6
31.6825,-37.764,144.967948E,1.6,1.6
31.68277778,-37.764,144.967948E,1.6,1.6
31.68305556,-37.764,144.967950E,1.6,1.6
31.69444444,-37.764,144.967958E,1.6,1.6
31.69472222,-37.764,144.967953E,1.6,1.6
31.695,-37.764,144.967951E,1.6,1.6
31.69527778,-37.764,144.967936E,1.6,1.6
31.69555556,-37.764,144.967920E,1.6,1.6
31.69583333,-37.764,144.967918E,1.6,1.6
31.69611111,-37.764,144.967914E,1.6,1.6
31.69638889,-37.764,144.967909E,1.6,1.6
31.69666667,-37.764,144.967905E,1.6,1.6
31.69694444,-37.764,144.967905E,1.6,1.6
31.69722222,-37.764,144.967908E,1.6,1.6
31.6975,-37.764,144.967909E,1.6,1.6
31.69777778,-37.764,144.967906E,1.6,1.6
31.69805556,-37.764,144.967905E,1.6,1.6
31.69833333,-37.764,144.967905E,1.6,1.6
31.69861111,-37.764,144.967903E,1.6,1.6
31.69888889,-37.764,144.967905E,1.6,1.6
31.69916667,-37.764,144.967905E,1.8,1.8
31.69944444,-37.764,144.967905E,1.6,1.6
31.69972222,-37.764,144.967905E,1.8,1.8
31.7,-37.764,144.967903E,1.6,1.6
31.70027778,-37.764,144.967901E,1.6,1.6
31.70055556,-37.764,144.967896E,1.6,1.6
31.70083333,-37.764,144.967893E,1.6,1.6
31.70111111,-37.764,144.967889E,1.6,1.6
31.70138889,-37.764,144.967884E,1.6,1.6
31.70166667,-37.764,144.967879E,1.6,1.6
31.70222222,-37.764,144.967869E,1.6,1.6
31.7025,-37.764,144.967864E,1.6,1.6
31.70277778,-37.764,144.967861E,1.6,1.6
31.70305556,-37.764,144.967860E,1.6,1.6
31.70333333,-37.764,144.967858E,1.6,1.6
31.70361111,-37.764,144.967854E,1.6,1.6
31.70388889,-37.764,144.967850E,1.6,1.6
31.70416667,-37.764,144.967844E,1.6,1.6
31.70444444,-37.764,144.967839E,1.6,1.6
31.70472222,-37.764,144.967836E,1.6,1.6
31.705,-37.764,144.967828E,1.6,1.6
31.70527778,-37.764,144.967821E,1.6,1.6
31.70555556,-37.764,144.967818E,1.6,1.6
31.70583333,-37.764,144.967818E,1.8,1.8
31.70611111,-37.764,144.967818E,1.8,1.8
31.70638889,-37.764,144.967813E,2.25,2.25
31.70666667,-37.765,144.967813E,1.8,1.8
31.70694444,-37.765,144.967808E,1.6,1.6
31.70722222,-37.765,144.967804E,1.6,1.6
31.7075,-37.765,144.967801E,1.6,1.6
31.70777778,-37.765,144.967796E,1.6,1.6
31.70805556,-37.765,144.967796E,1.6,1.6
31.70833333,-37.765,144.967794E,1.6,1.6
31.70861111,-37.765,144.967793E,1.6,1.6
31.70888889,-37.765,144.967786E,1.6,1.6
31.70916667,-37.765,144.967783E,1.6,1.6
31.70944444,-37.765,144.967783E,1.8,1.8
31.70972222,-37.765,144.967779E,1.6,1.6
31.71,-37.765,144.967778E,1.8,1.8
31.71027778,-37.765,144.967779E,1.8,1.8
31.71055556,-37.765,144.967781E,1.6,1.6
31.71083333,-37.765,144.967783E,1.6,1.6
31.72222222,-37.765,144.967785E,1.8,1.8
31.7225,-37.765,144.967786E,1.6,1.6
31.72277778,-37.765,144.967789E,1.6,1.6
31.72305556,-37.765,144.967788E,1.6,1.6
31.72333333,-37.765,144.967781E,1.6,1.6
31.72361111,-37.765,144.967779E,1.6,1.6
31.72388889,-37.765,144.967779E,1.6,1.6
31.72416667,-37.765,144.967778E,1.6,1.6
31.72444444,-37.765,144.967770E,1.6,1.6
31.72472222,-37.765,144.967759E,1.8,1.8
31.725,-37.765,144.967758E,1.6,1.6
31.72527778,-37.765,144.967756E,1.6,1.6
31.72555556,-37.765,144.967754E,1.6,1.6
31.72583333,-37.765,144.967756E,1.8,1.8
31.72611111,-37.765,144.967756E,1.8,1.8
31.72638889,-37.765,144.967756E,1.8,1.8
31.72666667,-37.765,144.967754E,1.8,1.8
31.72694444,-37.765,144.967751E,1.6,1.6
31.72722222,-37.765,144.967748E,1.6,1.6
31.7275,-37.765,144.967748E,1.6,1.6
31.72777778,-37.765,144.967749E,1.6,1.6
31.72805556,-37.765,144.967748E,1.6,1.6
31.72833333,-37.765,144.967746E,1.6,1.6
31.72861111,-37.765,144.967743E,1.8,1.8
31.72888889,-37.765,144.967736E,1.8,1.8
31.72916667,-37.765,144.967734E,1.8,1.8
31.72944444,-37.765,144.967731E,1.8,1.8
31.72972222,-37.765,144.967728E,1.6,1.6
31.73,-37.765,144.967725E,1.8,1.8
31.73027778,-37.765,144.967721E,1.6,1.6
31.73055556,-37.765,144.967718E,1.8,1.8
31.73083333,-37.765,144.967713E,1.8,1.8
31.73111111,-37.765,144.967706E,1.8,1.8
31.73138889,-37.765,144.967704E,1.6,1.6
31.73166667,-37.765,144.967706E,1.8,1.8
31.73194444,-37.765,144.967706E,1.65,1.65
31.73222222,-37.765,144.967706E,1.6,1.6
31.7325,-37.765,144.967698E,1.6,1.6
31.73277778,-37.765,144.967691E,1.6,1.6
31.73305556,-37.765,144.967688E,1.6,1.6
31.73333333,-37.765,144.967688E,1.8,1.8
31.73361111,-37.765,144.967686E,1.6,1.6
31.73388889,-37.765,144.967686E,1.6,1.6
31.73416667,-37.765,144.967688E,1.6,1.6
31.73444444,-37.765,144.967688E,1.6,1.6
31.73472222,-37.765,144.967681E,1.6,1.6
31.735,-37.765,144.967678E,1.6,1.6
31.73527778,-37.765,144.967669E,1.6,1.6
31.73555556,-37.765,144.967660E,1.6,1.6
31.73583333,-37.765,144.967654E,1.6,1.6
31.73611111,-37.765,144.967651E,1.6,1.6
31.73638889,-37.765,144.967650E,1.6,1.6
31.73666667,-37.765,144.967651E,1.6,1.6
31.73694444,-37.765,144.967654E,1.6,1.6
31.73722222,-37.765,144.967656E,1.6,1.6
31.7375,-37.765,144.967660E,1.6,1.6
31.73777778,-37.765,144.967673E,1.6,1.6
31.73805556,-37.765,144.967691E,1.6,1.6
31.73833333,-37.765,144.967706E,1.6,1.6
31.73861111,-37.765,144.967723E,1.6,1.6
31.75,-37.765,144.967740E,1.6,1.6
31.75027778,-37.765,144.967754E,1.6,1.6
31.75055556,-37.765,144.967770E,1.6,1.6
31.75083333,-37.765,144.967796E,1.6,1.6
31.75111111,-37.765,144.967816E,1.6,1.6
31.75138889,-37.765,144.967833E,1.6,1.6
31.75166667,-37.765,144.967848E,1.6,1.6
31.75194444,-37.765,144.967860E,1.6,1.6
31.75222222,-37.765,144.967873E,1.6,1.6
31.7525,-37.765,144.967891E,1.6,1.6
31.75277778,-37.765,144.967909E,1.6,1.6
31.75305556,-37.765,144.967926E,1.6,1.6
31.75333333,-37.765,144.967941E,1.6,1.6
31.75361111,-37.765,144.967958E,1.6,1.6
31.75388889,-37.765,144.967974E,1.6,1.6
31.75416667,-37.765,144.967991E,1.6,1.6
31.75444444,-37.765,144.968008E,1.6,1.6
31.75472222,-37.765,144.968026E,1.6,1.6
31.755,-37.765,144.968043E,1.6,1.6
31.75527778,-37.765,144.968061E,1.6,1.6
31.75555556,-37.765,144.968078E,1.6,1.6
31.75583333,-37.765,144.968093E,1.6,1.6
31.75611111,-37.766,144.968108E,1.6,1.6
31.75638889,-37.766,144.968126E,1.6,1.6
31.75666667,-37.766,144.968143E,1.6,1.6
31.75694444,-37.766,144.968160E,1.6,1.6
31.75722222,-37.766,144.968176E,1.6,1.6
31.7575,-37.766,144.968193E,1.6,1.6
31.75777778,-37.766,144.968206E,1.6,1.6
31.75805556,-37.766,144.968220E,1.6,1.6
31.75833333,-37.766,144.968233E,1.6,1.6
31.75861111,-37.766,144.968250E,1.6,1.6
31.75888889,-37.766,144.968265E,1.6,1.6
31.75916667,-37.766,144.968280E,1.6,1.6
31.75944444,-37.766,144.968298E,1.6,1.6
31.75972222,-37.766,144.968313E,1.6,1.6
31.76,-37.766,144.968328E,1.6,1.6
31.76027778,-37.766,144.968345E,1.6,1.6
31.76055556,-37.766,144.968361E,1.6,1.6
31.76083333,-37.766,144.968376E,1.6,1.6
31.76111111,-37.766,144.968393E,1.6,1.6
31.76138889,-37.766,144.968406E,1.6,1.6
31.76166667,-37.766,144.968420E,1.6,1.6
31.76194444,-37.766,144.968438E,1.6,1.6
31.76222222,-37.766,144.968451E,1.6,1.6
31.7625,-37.766,144.968469E,1.6,1.6
31.76277778,-37.766,144.968483E,1.6,1.6
31.76305556,-37.766,144.968499E,1.6,1.6
31.76333333,-37.766,144.968518E,1.6,1.6
31.76361111,-37.766,144.968538E,1.6,1.6
31.76388889,-37.766,144.968556E,1.6,1.6
31.76416667,-37.766,144.968578E,1.6,1.6
31.76444444,-37.766,144.968596E,1.6,1.6
31.76472222,-37.766,144.968613E,1.6,1.6
31.765,-37.766,144.968628E,1.6,1.6
31.76527778,-37.766,144.968646E,1.6,1.6
31.76555556,-37.766,144.968664E,1.6,1.6
31.76583333,-37.766,144.968684E,1.6,1.6
31.76611111,-37.766,144.968705E,1.6,1.6
31.76638889,-37.766,144.968721E,1.6,1.6
31.77777778,-37.766,144.968738E,1.6,1.6
31.77805556,-37.766,144.968759E,1.6,1.6
31.77833333,-37.766,144.968773E,1.6,1.6
31.77861111,-37.766,144.968788E,1.6,1.6
31.77888889,-37.766,144.968803E,1.6,1.6
31.77916667,-37.766,144.968825E,1.6,1.6
31.77944444,-37.766,144.968841E,1.6,1.6
31.77972222,-37.766,144.968861E,1.6,1.6
31.78,-37.766,144.968879E,1.6,1.6
31.78027778,-37.766,144.968891E,1.6,1.6
31.78055556,-37.766,144.968909E,1.6,1.6
31.78083333,-37.766,144.968926E,1.6,1.6
31.78111111,-37.766,144.968941E,1.6,1.6
31.78138889,-37.766,144.968956E,1.6,1.6
31.78166667,-37.766,144.968968E,1.6,1.6
31.78194444,-37.766,144.968983E,1.6,1.6
31.78222222,-37.766,144.968999E,1.6,1.6
31.7825,-37.766,144.969016E,1.6,1.6
31.78277778,-37.766,144.969029E,1.6,1.6
31.78305556,-37.766,144.969043E,1.6,1.6
31.78333333,-37.766,144.969058E,1.6,1.6
31.78361111,-37.766,144.969078E,1.6,1.6
31.78388889,-37.766,144.969095E,1.6,1.6
31.78416667,-37.766,144.969110E,1.6,1.6
31.78444444,-37.766,144.969123E,1.6,1.6
31.78472222,-37.766,144.969140E,1.6,1.6
31.785,-37.766,144.969155E,1.6,1.6
31.78527778,-37.766,144.969168E,1.6,1.6
31.78555556,-37.766,144.969185E,1.6,1.6
31.78583333,-37.766,144.969194E,1.6,1.6
31.78611111,-37.766,144.969204E,1.6,1.6
31.78638889,-37.766,144.969215E,1.6,1.6
31.78666667,-37.766,144.969224E,1.6,1.6
31.78694444,-37.766,144.969236E,1.6,1.6
31.78722222,-37.766,144.969251E,1.6,1.6
31.7875,-37.766,144.969265E,1.6,1.6
31.78777778,-37.766,144.969278E,1.6,1.6
31.78805556,-37.766,144.969296E,1.6,1.6
31.78833333,-37.766,144.969310E,1.6,1.6
31.78861111,-37.766,144.969326E,1.6,1.6
31.78888889,-37.766,144.969338E,1.6,1.6
31.78916667,-37.766,144.969358E,1.6,1.6
31.78944444,-37.766,144.969374E,1.6,1.6
31.79027778,-37.766,144.969426E,1.6,1.6
